ID,Affect, Article, Cause, Certain, Cogproc, Discrep, Insight, Motion, Negate, Negemo, They, SheHe, Prep, Ppron, Posemo, I, We, See, Hear, Social, Space, Tentat, Time, Conj, Excl, Incl, FocusPresent, FocusFuture, FocusPast, Differ, Reward, Risk, Quant, Compare, Swear, Netspeak, Interrog, You,Conj, Affiliation, Power,NN, NNP, PRP, PRP$, WP, DT, WDT, CD, RB, UH, VB, JJ, VBD, VBG, VBN, VBP, VBZ, MD,avg word length,Content Diversity,noun phrase count,noun phrase avg length,redundancy,sentences,words,big words,words captured %,syllables,syllables per word,flesh kincaid,fog index,smog index,avg words per sentence,NP avg length,stop words %,capital words,label
1775,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,3.555555556,1,2,1.5,1.25,1,9,1,0.002708396,11,1.222222222,2.342222222,3.6,3.1291,9,1.5,0.555555556,1,0
1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.5,1,1,2,0.5,1,6,1,0.000601866,7,1.166666667,0.516666667,2.4,3.1291,6,2,0.333333333,1,1
1777,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,8,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4.392857143,0.954545455,10,2.1,0.157894737,5,28,5,0.00210653,35,1.25,1.344,2.24,3.1291,5.6,2.1,0.136363636,1,1
1778,3,0,0,0,1,0,1,0,0,0,0,0,1,7,3,1,0,0,0,8,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,6,0,6,1,2,0,4,0,1,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3.966666667,0.8,7,3.714285714,0.5625,9,30,4,0.004513993,39,1.3,1.05,2.666666667,5.033348758,3.333333333,3.714285714,0.2,2,0
1780,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,2,0,1,1,0,2,0,0,1,0,0,0,0,0,1,0,1,1,1,2,10,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,4.428571429,1,8,2.625,0.294117647,4,28,8,0.002708396,36,1.285714286,2.311428571,5.657142857,7.16862163,7,2.625,0.19047619,7,1
1781,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2.6,1,1,2,0.4,1,5,0,0.000902799,6,1.2,0.52,2,3.1291,5,2,0,0,0
1782,1,1,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,4.2,1,4,1.75,0.666666667,2,10,2,0.00210653,14,1.4,2.88,6,7.16862163,5,1.75,0.4,0,0
1783,2,0,0,0,2,0,0,0,2,0,0,0,1,1,2,1,0,0,0,5,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,5,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3.769230769,0.846153846,3,2,0.625,2,13,3,0.003611195,15,1.153846154,0.560384615,2.6,3.1291,6.5,2,0.384615385,0,0
1784,3,0,1,0,3,0,2,2,2,0,0,0,2,5,3,0,0,1,0,5,1,0,0,1,1,1,6,0,1,0,0,0,0,0,0,4,1,5,1,3,1,7,0,1,1,0,0,0,0,1,0,3,2,1,1,0,1,0,1,3.485714286,0.806451613,8,1,0.772727273,3,35,2,0.007222389,38,1.085714286,1.771428571,4.666666667,3.1291,11.66666667,1,0.290322581,6,0
1785,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.777777778,0.875,1,1,0.8,2,9,1,0.001805597,10,1.111111111,-0.723888889,1.8,3.1291,4.5,1,0.375,2,0
1786,1,0,3,0,4,0,1,1,0,0,0,0,4,4,1,0,0,0,0,5,2,0,0,1,0,1,4,0,2,0,0,0,0,0,0,0,2,4,1,0,1,2,0,1,1,1,2,0,1,1,0,0,2,1,1,0,2,0,2,3.964285714,0.923076923,7,1.571428571,1.181818182,2,28,4,0.005717725,33,1.178571429,3.777142857,7.028571429,7.16862163,14,1.571428571,0.576923077,1,0
1787,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,1,1,2,0.2,1,4,2,0.000902799,5,1.25,0.72,1.6,3.1291,4,2,0.166666667,0,0
1788,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,3,1,1,1,0.75,2,7,1,0.000902799,8,1.142857143,-0.739285714,1.4,3.1291,3.5,1,0.428571429,0,0
1789,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,1,0,2,0,1,1,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3.230769231,0.909090909,1,2,1.4,4,13,0,0.002407463,14,1.076923077,-1.614807692,1.3,3.1291,3.25,2,0.545454545,2,0
1790,1,1,0,0,2,0,0,0,1,0,0,0,4,1,1,0,0,1,0,1,2,0,2,3,2,0,2,1,0,2,0,0,2,2,0,1,1,1,3,1,1,2,0,0,0,0,1,0,0,3,0,0,3,0,1,0,0,1,0,3.454545455,0.954545455,5,1.2,1.444444444,1,22,2,0.005115859,27,1.227272727,7.471818182,10.61818182,8.841846275,22,1.2,0.590909091,0,0
1792,4,3,0,0,1,0,0,1,0,0,0,0,1,2,4,0,1,1,0,3,1,1,1,2,1,1,2,1,1,1,4,0,1,1,0,1,0,1,2,1,1,7,0,1,0,0,2,0,0,3,0,0,2,0,1,0,0,0,1,4.16,0.954545455,8,1.75,0.833333333,4,25,2,0.004814926,32,1.28,1.9515,4.1,5.985473137,6.25,1.75,0.454545455,2,1
1793,1,0,0,0,1,0,1,0,0,1,1,0,0,3,0,1,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,3.875,1,1,2,1.25,2,8,1,0.002407463,10,1.25,0.72,6.6,7.16862163,4,2,0.5,1,0
1794,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3.428571429,1,1,1,1.333333333,2,7,1,0.001805597,8,1.142857143,-0.739285714,1.4,3.1291,3.5,1,0.571428571,0,0
1795,5,3,0,0,4,1,2,1,0,2,0,0,0,8,3,4,0,0,0,6,1,2,4,2,0,1,5,2,3,0,0,0,1,0,0,0,2,4,2,1,0,7,0,1,2,0,2,1,0,2,0,1,1,2,1,0,0,1,1,3.696969697,0.818181818,4,2.25,1.266666667,3,33,4,0.008125188,36,1.090909091,1.572727273,4.4,3.1291,11,2.25,0.545454545,3,0
1796,1,0,0,0,4,1,1,0,1,1,0,3,1,7,0,3,0,0,1,8,0,0,0,2,2,1,3,0,3,2,1,0,0,0,0,0,0,1,2,1,0,4,0,4,1,0,0,0,0,1,0,4,0,2,1,0,0,1,1,3.653846154,0.958333333,3,1.333333333,1.181818182,4,26,2,0.005416792,31,1.192307692,1.014230769,4.138461538,5.985473137,6.5,1.333333333,0.541666667,1,0
1797,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.25,1,2,1.5,0.75,1,8,2,0.00210653,10,1.25,2.28,3.2,3.1291,8,1.5,0.5,0,0
1798,0,0,1,0,2,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,3.5,0.9,2,2.5,0.666666667,2,10,0,0.001805597,10,1,-1.84,2,3.1291,5,2.5,0.4,0,0
1799,0,0,0,0,1,1,0,1,0,0,0,0,3,3,0,1,1,0,0,2,2,1,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2.727272727,1,0,0,4.5,1,11,0,0.002708396,11,1,0.5,4.4,3.1291,11,0,0.818181818,0,0
1800,2,1,0,0,0,0,0,1,0,0,0,0,2,3,2,2,0,0,0,1,2,0,1,2,0,2,2,0,1,0,0,0,0,1,0,0,0,1,2,0,1,2,0,1,0,0,1,0,0,0,0,2,4,0,1,0,0,0,0,4.045454545,0.9,5,1.4,0.909090909,5,22,3,0.005115859,28,1.272727273,1.144181818,5.396363636,6.742157985,4.4,1.4,0.45,2,0
1801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,2,0.5,1,5,0,0.000601866,6,1.2,0.52,2,3.1291,5,2,0.333333333,1,0
1803,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.777777778,1,2,1.5,1.666666667,2,9,0,0.001805597,9,1,-2.035,1.8,3.1291,4.5,1.5,0.625,1,0
1804,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.666666667,1,2,1.5,1,1,6,0,0.000902799,6,1,-1.45,2.4,3.1291,6,1.5,0.5,0,0
1805,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,4,1,3,1.666666667,0.6,1,9,1,0.00210653,9,1,-0.28,3.6,3.1291,9,1.666666667,0.375,0,0
1807,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,3.181818182,1,1,4,1.2,2,11,0,0.002708396,13,1.181818182,0.500454545,2.2,3.1291,5.5,4,0.545454545,1,0
1809,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3.222222222,1,2,1.5,1.333333333,1,9,1,0.00210653,10,1.111111111,1.031111111,3.6,3.1291,9,1.5,0.625,1,0
1810,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,2,1,0,1,4,0,0,0,0,0,1,0,0,0,0,2,1,0,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,3.538461538,1,3,1.666666667,2.666666667,2,13,0,0.002708396,13,1,-1.255,2.6,3.1291,6.5,1.666666667,0.75,0,0
1812,1,0,0,0,1,1,0,1,0,0,1,0,1,4,1,3,0,0,0,2,1,0,2,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,2,0,7,0,2,1,0,0,0,0,0,0,0,2,1,1,0,1,0,1,3.576923077,0.952380952,6,2,0.4,5,26,5,0.003611195,31,1.192307692,0.507230769,2.08,3.1291,5.2,2,0.285714286,0,0
1813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3.8,1,0,0,1.5,1,5,1,0.000601866,6,1.2,0.52,2,3.1291,5,0,0.6,0,0
1814,0,0,0,1,4,1,1,0,1,0,0,0,2,5,0,3,0,0,0,3,2,1,2,3,2,0,6,0,0,2,0,0,1,0,0,1,1,2,3,1,0,3,0,2,1,0,1,0,0,1,0,0,3,0,0,0,0,1,0,2.869565217,0.956521739,6,1.666666667,1.272727273,3,23,0,0.005717725,23,1,-0.8,3.066666667,3.1291,7.666666667,1.666666667,0.52173913,23,0
1815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,2,1,2,0,0,0,2,4.083333333,1,4,2,0.333333333,3,12,3,0.001504664,17,1.416666667,2.686666667,4.933333333,6.4273556,4,2,0.181818182,1,0
1816,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.777777778,1,2,2,0.8,1,9,0,0.001805597,12,1.333333333,3.653333333,3.6,3.1291,9,2,0.444444444,0,0
1817,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.714285714,1,1,1,1,1,7,0,0.001805597,7,1,-1.06,2.8,3.1291,7,1,0.428571429,1,0
1818,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.666666667,1,1,2,1,1,6,0,0.001203732,7,1.166666667,0.516666667,2.4,3.1291,6,2,0.5,0,0
1819,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2.888888889,1,2,1,0.333333333,2,9,0,0.00210653,10,1.111111111,-0.723888889,1.8,3.1291,4.5,1,0.25,0,0
1820,0,0,0,0,2,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,2,3,2,2,0,1,3,0,2,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,4.133333333,1,3,1,1,1,15,4,0.002407463,22,1.466666667,7.566666667,11.33333333,11.20814326,15,1,0.461538462,1,0
1821,1,1,0,0,5,3,2,2,1,1,0,2,4,9,0,5,0,0,1,6,1,0,2,4,1,3,6,1,2,0,0,0,0,1,0,0,0,2,4,0,0,3,0,3,1,0,2,0,0,3,0,4,3,0,1,0,1,3,0,3.108108108,0.861111111,2,1.5,1.642857143,4,37,1,0.010231718,42,1.135135135,1.412094595,4.781081081,5.985473137,9.25,1.5,0.611111111,5,0
1822,0,0,0,0,2,1,1,0,1,0,0,0,1,2,0,1,0,0,0,1,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,3.6,1,1,1,2,1,10,2,0.00210653,12,1.2,2.47,4,3.1291,10,1,0.666666667,0,0
1823,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,3,0,4,1,3,1,0,0,3,0,1,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,3.111111111,0.833333333,2,2.5,0.833333333,5,18,1,0.003310262,21,1.166666667,-0.419333333,1.44,3.1291,3.6,2.5,0.333333333,1,0
1824,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2.714285714,1,1,1,0.8,2,7,0,0.001805597,7,1,-2.425,1.4,3.1291,3.5,1,0.166666667,0,0
1825,3,0,1,0,6,0,2,0,1,2,1,0,0,5,1,0,0,0,0,2,0,1,2,3,3,0,6,0,0,2,0,0,1,0,0,6,3,4,3,1,0,6,0,1,0,0,1,0,0,2,0,0,3,0,0,0,3,0,2,3.5,0.769230769,5,1.6,0.611111111,1,26,1,0.006319591,30,1.153846154,8.165384615,11.93846154,8.841846275,26,1.6,0.307692308,0,0
1826,4,3,2,1,9,2,1,1,1,0,2,0,8,8,4,2,0,0,1,10,1,2,6,7,4,4,9,2,5,4,2,0,1,2,0,0,3,4,7,0,2,7,0,3,1,1,3,0,0,5,0,4,3,1,1,0,1,1,3,3.803030303,0.885245902,13,1.615384615,1.321428571,8,66,4,0.014745712,78,1.181818182,1.572954545,5.118181818,6.627428351,8.25,1.615384615,0.540983607,0,0
1827,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,1,0,0,0,4,0,0,0,1,0,1,4.133333333,1,5,2,0.363636364,4,15,2,0.002708396,18,1.2,0.0325,1.5,3.1291,3.75,2,0.266666667,0,0
1828,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3.166666667,1,0,0,0.75,1,6,0,0.001805597,7,1.166666667,0.516666667,2.4,3.1291,6,0,0.333333333,0,0
1829,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,1,1,3,1,0,1,1,1,1,2,0,0,0,1,0,0,1,0,1,0,2,1,1,0,3,0,2,1,0,0,0,0,2,0,3,2,0,2,0,0,0,0,4.285714286,0.916666667,7,2.142857143,0.533333333,4,28,5,0.00421306,36,1.285714286,2.311428571,4.228571429,5.985473137,7,2.142857143,0.375,1,1
1830,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,3.375,1,1,2,1.333333333,2,8,0,0.001504664,8,1,-2.23,1.6,3.1291,4,2,0.571428571,0,0
1831,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,1,0,2,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,3.846153846,1,5,1.6,0.714285714,3,13,0,0.002708396,16,1.230769231,0.623076923,1.733333333,3.1291,4.333333333,1.6,0.416666667,1,0
1832,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3.5,1,2,2,0.75,1,6,0,0.000902799,6,1,-1.45,2.4,3.1291,6,2,0.333333333,0,0
1833,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.8,1,0,0,4,1,5,0,0.001504664,5,1,-1.84,2,3.1291,5,0,0.8,1,0
1834,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3.909090909,1,2,3,1,1,11,1,0.00210653,13,1.181818182,2.645454545,8.036363636,8.841846275,11,3,0.454545455,1,0
1835,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4.2,1,1,1,4,1,5,1,0.001203732,7,1.4,2.88,10,8.841846275,5,1,0.8,0,0
1836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3.4,1,0,0,1.5,1,5,0,0.001203732,5,1,-1.84,2,3.1291,5,0,0.6,0,0
1837,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,1,1,2,2,1,5,1,0.000902799,6,1.2,0.52,2,3.1291,5,2,0.75,0,0
1838,0,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,10,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,4.2,0.958333333,11,1.727272727,0.411764706,4,30,5,0.003009329,36,1.2,1.495,3,3.1291,7.5,1.727272727,0.291666667,2,1
1839,1,2,1,0,4,1,0,1,0,0,0,0,7,3,1,2,1,0,0,2,4,2,6,3,1,2,5,1,1,0,4,0,1,1,0,0,0,0,3,1,0,11,0,1,0,0,3,0,0,2,0,1,4,1,1,0,0,0,0,3.743589744,0.973684211,9,1.777777778,0.818181818,3,39,2,0.008125188,49,1.256410256,4.305641026,6.225641026,6.4273556,13,1.777777778,0.421052632,1,0
1840,0,1,0,0,3,1,1,0,0,0,0,0,1,3,0,2,0,0,0,1,0,1,0,2,2,2,0,0,1,2,1,0,0,0,0,1,0,1,2,1,0,4,0,0,0,0,1,0,0,2,0,0,3,1,1,0,0,0,0,3.470588235,0.9375,3,1.333333333,1,3,17,1,0.003310262,24,1.411764706,3.278823529,4.619607843,6.4273556,5.666666667,1.333333333,0.4375,2,0
1841,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833333333,1,1,2,1.5,1,6,0,0.001203732,7,1.166666667,0.516666667,2.4,3.1291,6,2,0.666666667,1,0
1842,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,2,1,0.5,1,4,2,0.000601866,7,1.75,6.62,11.6,8.841846275,4,1,0.333333333,0,0
1843,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.6,1,2,2,0.2,1,5,2,0.001203732,10,2,9.96,10,8.841846275,5,2,0.166666667,0,0
1844,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,0.714285714,1,1,0.75,1,8,1,0.001805597,10,1.25,2.28,3.2,3.1291,8,1,0.428571429,0,0
1845,0,0,0,0,1,1,0,0,0,0,1,0,4,4,0,1,0,0,0,3,1,0,2,0,0,1,3,0,0,0,0,0,0,2,0,2,0,2,0,2,0,4,0,2,0,0,0,0,1,1,0,1,2,0,0,0,0,0,2,3.090909091,0.944444444,6,1.333333333,0.818181818,6,22,1,0.00421306,25,1.136363636,-0.750909091,1.466666667,3.1291,3.666666667,1.333333333,0.388888889,0,0
1846,2,0,0,0,2,0,1,0,0,1,0,0,2,1,1,1,0,1,0,0,2,0,0,3,1,2,2,0,2,1,0,0,0,0,1,0,0,0,3,1,0,3,0,2,1,0,0,0,0,1,0,2,1,1,1,0,1,1,2,3.608695652,0.863636364,4,1,1.3,3,23,3,0.003009329,30,1.304347826,2.791304348,6.544927536,7.793537801,7.666666667,1,0.545454545,0,0
1847,3,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,1,2,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,5.32,0.714285714,7,2.142857143,0.4,3,25,8,0.002708396,32,1.28,2.764,6.533333333,7.793537801,8.333333333,2.142857143,0.285714286,5,1
1848,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,2,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,3,0,0,0,1,0,1,3.818181818,1,2,1,0.833333333,2,11,1,0.002708396,15,1.363636364,2.645909091,5.836363636,7.16862163,5.5,1,0.4,1,0
1849,0,0,0,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,3,1,1,1,1,0,1,1,1,1,2,0,1,0,0,0,0,2,1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3.4375,0.8,4,1.5,1,1,16,1,0.003310262,18,1.125,3.925,6.4,3.1291,16,1.5,0.466666667,0,0
1851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,3.166666667,1,3,2,0.125,2,12,0,0.001805597,14,1.166666667,0.516666667,2.4,3.1291,6,2,0.111111111,0,0
1852,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,3,0,0,3,0,0,1,5,0,2,0,2,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,2,0,0,2,0,1,2,1,0,0,1,0,2,3.6875,0.863636364,9,2,1,5,32,3,0.00421306,36,1.125,0.181,3.81,5.683917802,6.4,2,0.5,3,1
1853,1,1,1,0,6,2,0,0,1,0,0,0,0,2,0,1,0,0,0,1,1,2,0,2,2,0,3,0,1,2,0,0,2,0,0,0,0,1,2,0,0,2,0,2,0,0,2,0,0,2,0,1,2,1,0,0,0,1,0,3.619047619,1,3,2,1.333333333,3,21,1,0.004814926,24,1.142857143,0.625714286,2.8,3.1291,7,2,0.55,1,0
