ID,Affect, Article, Cause, Certain, Cogproc, Discrep, Insight, Motion, Negate, Negemo, They, SheHe, Prep, Ppron, Posemo, I, We, See, Hear, Social, Space, Tentat, Time, Conj, Excl, Incl, FocusPresent, FocusFuture, FocusPast, Differ, Reward, Risk, Quant, Compare, Swear, Netspeak, Interrog, You,Conj, Affiliation, Power,NN, NNP, PRP, PRP$, WP, DT, WDT, CD, RB, UH, VB, JJ, VBD, VBG, VBN, VBP, VBZ, MD,avg word length,Content Diversity,noun phrase count,noun phrase avg length,redundancy,sentences,words,big words,words captured %,syllables,syllables per word,flesh kincaid,fog index,smog index,avg words per sentence,NP avg length,stop words %,capital words,label,,
72,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5,1,1,1,2,0.5,1,4,0,0.000902799,4,1,-2.23,1.6,3.1291,4,2,0.5,4,0
73,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3.25,1,1,2,1.5,1,1,8,0,0.001504664,9,1.125,0.805,3.2,3.1291,8,1.5,0.5,0,0
74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,1,1,0,0.000300933,1,1,-3.4,0.4,3.1291,1,1,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,1,1,2,1.5,1,1,6,1,0.000601866,6,1,-1.45,2.4,3.1291,6,1.5,0.5,0,1
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,1,2,0,0.000300933,2,1,-3.01,0.8,3.1291,2,2,0,0,0
77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.142857143,0,0,0,1,7,0,0.00210653,7,1,-1.06,2.8,3.1291,7,0,0,0,0
78,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1,1,0,0,1,1,4,0,0.000601866,4,1,-2.23,1.6,3.1291,4,0,0.5,1,0
79,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,3.461538462,0,0.75,4,1.75,2,1,13,0,0.002407463,13,1,1.28,5.2,3.1291,13,1.75,0.666666667,0,0
80,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,4.181818182,0,0.909090909,3,1.666666667,1.2,2,11,0,0.001504664,14,1.272727273,1.573181818,2.2,3.1291,5.5,1.666666667,0.545454545,0,0
81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,1,1,2,0,0.000300933,2,1,-3.01,0.8,3.1291,2,0,0.5,0,0
82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5,1,1,1,3,0.333333333,1,4,0,0.000601866,4,1,-2.23,1.6,3.1291,4,3,0.25,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,1,0,1,1,1,0,2,2,8.4,0.4,3.1291,1,1,0,0,0
84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,1,1,0,0.000300933,1,1,-3.4,0.4,3.1291,1,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.75,1,1,1,1,0.666666667,1,4,1,0.000601866,4,1,-2.23,1.6,3.1291,4,1,0.25,1,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1,1,1,1,0,2,2,0,0,3,1.5,2.5,0.4,3.1291,1,1,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1,1,0,0,3,1,5,0,0.000601866,5,1,-1.84,2,3.1291,5,0,0.75,1,0
88,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1,0,3.818181818,1,1,2,2.5,1.75,2,11,1,0.001805597,12,1.090909091,-0.572272727,2.2,3.1291,5.5,2.5,0.636363636,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,1,0,0,2,2,8.4,0.4,3.1291,1,0,0,1,0
90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.75,1,1,0,0,1.5,1,4,0,0.000902799,4,1,-2.23,1.6,3.1291,4,0,0.5,0,1
91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1,1,1,2,0.5,1,2,0,0.000300933,3,1.5,2.89,0.8,3.1291,2,2,0,0,0
92,5,9,1,0,1,0,0,0,0,1,1,0,16,8,4,0,4,0,0,17,11,0,3,4,0,5,11,0,3,0,0,1,0,0,0,0,0,3,4,5,5,26,0,2,2,0,3,0,0,2,0,2,5,2,2,0,2,0,4,0,4.845454545,0,0.663461538,32,2,0.74137931,9,110,24,0.017153175,151,1.372727273,5.374848485,8.525252525,9.150863308,12.22222222,2,0.442307692,1,1
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,1,3,2,0,7,2.333333333,13.11333333,27.86666667,11.20814326,3,0,0,0,0
94,1,2,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,1,0,0,1,1,0,0,1,0,1,1,3.625,1,1,5,2,0.666666667,1,16,0,0.002708396,19,1.1875,4.6625,6.4,3.1291,16,2,0.4,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,1,1,2,1.5,1,1,6,1,0.000601866,6,1,-1.45,2.4,3.1291,6,1.5,0.5,0,1
96,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.666666667,1,1,0,0,0.333333333,1,3,0,0.000902799,4,1.333333333,1.313333333,1.2,3.1291,3,0,0,0,0
97,2,1,1,1,3,0,1,0,0,0,0,0,3,2,2,2,0,0,0,2,2,0,2,2,0,1,1,0,2,0,0,0,1,0,0,0,1,0,2,1,0,3,0,1,0,0,3,0,0,2,0,2,1,0,0,0,0,0,0,0,3.888888889,1,0.944444444,1,2,1.714285714,1,18,3,0.004513993,22,1.222222222,5.852222222,11.64444444,11.20814326,18,2,0.611111111,2,0
98,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.25,1,1,2,1.5,0.4,1,8,1,0.001805597,10,1.25,2.28,3.2,3.1291,8,1.5,0.285714286,1,0
99,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,4.4,0,0.777777778,2,2,0.285714286,2,10,3,0.001805597,13,1.3,1.7,2,3.1291,5,2,0.222222222,0,0
100,0,0,0,0,3,1,1,0,0,0,0,0,2,2,0,1,0,1,1,1,1,1,1,2,2,0,1,0,0,2,0,0,0,1,0,0,0,1,2,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3.333333333,1,1,1,2,1.4,1,12,1,0.002708396,13,1.083333333,1.873333333,4.8,3.1291,12,2,0.545454545,1,0
101,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.857142857,1,1,1,1,1.5,1,7,1,0.000902799,9,1.285714286,2.311428571,2.8,3.1291,7,1,0.6,0,0
102,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.857142857,1,1,1,2,1.333333333,1,7,0,0.001504664,8,1.142857143,0.625714286,2.8,3.1291,7,2,0.571428571,1,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.333333333,1,1,2,1.5,0.666666667,1,6,1,0.000601866,8,1.333333333,2.483333333,2.4,3.1291,6,1.5,0.4,1,0
104,2,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,4.333333333,0,0.916666667,3,2.333333333,0.857142857,2,12,2,0.001504664,17,1.416666667,3.466666667,5.733333333,7.16862163,6,2.333333333,0.416666667,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,1,1,1,2,0,1,2,1,0.000300933,2,1,-3.01,0.8,3.1291,2,2,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,3.166666667,1,1,1,1,1,1,6,1,0.000902799,7,1.166666667,0.516666667,2.4,3.1291,6,1,0.4,1,0
107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.75,1,1,0,0,0.333333333,1,4,1,0.000601866,4,1,-2.23,1.6,3.1291,4,0,0.25,0,0
108,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.166666667,1,1,1,2,1,1,6,0,0.001203732,6,1,-1.45,2.4,3.1291,6,2,0.5,1,0
109,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,1,1,1,2,2,1,4,1,0.000601866,5,1.25,0.72,1.6,3.1291,4,2,0.666666667,3,1
110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,4.25,1,1,2,1.5,1,1,4,1,0.000601866,5,1.25,0.72,1.6,3.1291,4,1.5,0.5,1,0
111,1,0,1,1,3,0,0,0,0,0,0,0,0,2,1,2,0,0,2,2,0,0,3,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,4,0,1,0,1,0,0,0,4,0,0,2,1,0,0,1,0,0,0,3.3125,0,0.9375,2,1.5,0.636363636,3,16,0,0.003009329,17,1.0625,-0.9725,2.133333333,3.1291,5.333333333,1.5,0.3125,1,0
112,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,2,1,6,1,0.001203732,7,1.166666667,0.516666667,2.4,3.1291,6,1,0.666666667,1,0
113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333333,0,1,3,2.666666667,0.333333333,2,12,0,0.000601866,13,1.083333333,-0.466666667,2.4,3.1291,6,2.666666667,0.25,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,1,0,0,1,1,-3.4,0.4,3.1291,1,0,0,0,0
115,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.428571429,1,1,1,2,1,1,7,0,0.001504664,8,1.142857143,0.625714286,2.8,3.1291,7,2,0.428571429,1,0
116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,1,1,1,2,0,1,2,1,0.000300933,4,2,8.79,20.8,8.841846275,2,2,0,0,0
117,0,0,1,0,3,1,1,0,0,0,1,0,3,2,0,1,0,0,1,1,0,1,0,2,1,0,2,0,0,1,0,0,0,2,0,0,1,0,2,0,0,5,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,3.785714286,1,1,2,2,1.5,1,14,1,0.002407463,15,1.071428571,2.512857143,5.6,3.1291,14,2,0.571428571,1,0
118,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,5.25,1,1,1,1,1,1,4,1,0.000601866,6,1.5,3.67,11.6,8.841846275,4,1,0.5,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1,1,1,2,0,1,2,0,0,3,1.5,2.89,0.8,3.1291,2,2,0,0,0
120,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,1,1,0,0,0.333333333,1,3,0,0.000902799,4,1.333333333,1.313333333,1.2,3.1291,3,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,2,3.833333333,1,1,3,1.333333333,0.5,1,6,0,0.000601866,8,1.333333333,2.483333333,2.4,3.1291,6,1.333333333,0.333333333,0,0
122,0,1,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,3.8,1,1,2,2.5,1.25,1,10,2,0.00210653,12,1.2,2.47,4,3.1291,10,2.5,0.6,10,1
123,1,0,0,0,3,2,0,0,0,0,0,0,2,2,1,1,0,1,0,1,1,2,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,1,1,0,2,0,0,2,0,0,1,0,2,0,0,1,0,1,2,0,0,4.388888889,1,1,3,1.333333333,1.125,2,18,2,0.003310262,21,1.166666667,1.686666667,3.6,3.1291,9,1.333333333,0.529411765,0,1
124,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,3,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,4.066666667,0,0.8,2,2,1.5,3,15,2,0.003009329,19,1.266666667,1.306666667,4.666666667,6.4273556,5,2,0.6,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1291,0,0,0,0,0
126,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.75,0,1,2,2,1,2,8,0,0.000902799,8,1,-2.23,1.6,3.1291,4,2,0.5,0,1
127,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.666666667,1,1,2,2,0.5,1,6,0,0.000902799,7,1.166666667,0.516666667,2.4,3.1291,6,2,0.333333333,6,0
128,3,0,1,0,1,0,0,1,0,2,1,0,2,1,1,0,0,0,0,1,1,0,0,1,0,2,3,0,1,0,1,0,0,0,1,0,1,0,1,0,2,1,0,2,0,0,0,1,0,3,0,1,1,1,0,0,1,0,0,0,4.066666667,1,1,2,2.5,1.285714286,3,15,2,0.003310262,20,1.333333333,2.093333333,7.333333333,7.793537801,5,2.5,0.533333333,15,0
129,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,4.636363636,0,0.909090909,2,4.5,0.375,1,11,2,0.001203732,16,1.454545455,5.863636364,8.036363636,8.841846275,11,4.5,0.272727273,11,0
130,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,0,1,1,1,0.000300933,3,3,20.2,40.4,8.841846275,1,1,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.25,1,1,0,0,2,1,4,0,0.000300933,4,1,-2.23,1.6,3.1291,4,0,0.666666667,1,0
132,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5.166666667,1,1,2,1.5,0.25,1,6,1,0.000902799,10,1.666666667,6.416666667,9.066666667,8.841846275,6,1.5,0.333333333,0,0
133,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3.5,1,1,1,1,1,1,4,0,0.000902799,5,1.25,0.72,1.6,3.1291,4,1,0.5,4,0
134,2,0,0,0,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0,2,0,1,0,1,1,0,0,0,1,2,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,2,2,1,0,0,0,1,1,3.923076923,1,1,3,1,0.571428571,1,13,2,0.002407463,16,1.230769231,4.003076923,5.2,3.1291,13,1,0.363636364,1,0
135,1,1,1,0,1,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,4.222222222,0,0.888888889,1,2,1,1,9,2,0.001805597,12,1.333333333,3.653333333,3.6,3.1291,9,2,0.444444444,1,0
136,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1,1,1,2,1,1,6,1,0.001203732,7,1.166666667,0.516666667,2.4,3.1291,6,2,0.4,0,0
137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,1,1,2,3,0,1,6,0,0.001504664,7,1.166666667,0.516666667,2.4,3.1291,6,3,0,0,0
138,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,1,2,2,1,2,6,0,0.000601866,6,1,-2.62,1.2,3.1291,3,2,0.5,1,0
139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,1,1,0,0,1,1,2,0,0.000300933,2,1,-3.01,0.8,3.1291,2,0,0.5,0,0
140,0,1,0,1,1,0,0,1,0,0,0,0,2,1,0,1,0,1,2,2,2,0,1,1,2,2,2,0,1,0,1,0,1,0,0,0,0,0,1,1,0,7,0,1,0,0,3,0,0,2,0,0,1,1,0,0,1,0,1,0,3.92,0,0.875,8,1.5,0.846153846,2,25,2,0.003611195,28,1.12,2.501,6.6,7.16862163,12.5,1.5,0.458333333,1,1
141,1,1,0,0,2,0,0,0,0,1,0,0,5,3,0,2,0,0,1,2,2,1,1,0,1,1,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,3,1,0,1,0,2,0,1,2,0,2,3,0,2,0,2,0,0,0,3.793103448,0,0.962962963,5,2,0.705882353,2,29,1,0.004814926,34,1.172413793,3.899482759,7.179310345,7.16862163,14.5,2,0.37037037,3,0
142,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,1,1,4.818181818,0,0.818181818,1,2,1,1,11,1,0.001504664,17,1.545454545,6.936363636,11.67272727,11.20814326,11,2,0.454545455,0,0
143,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.625,1,1,3,1.666666667,1,1,8,1,0.001504664,8,1,-0.67,3.2,3.1291,8,1.666666667,0.5,0,1
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,1,1,1,0,10,10,102.8,40.4,8.841846275,1,0,0,0,0
145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,1,0,0,1,1,-3.4,0.4,3.1291,1,0,0,0,0
