ID,Affect, Article, Cause, Certain, Cogproc, Discrep, Insight, Motion, Negate, Negemo, They, SheHe, Prep, Ppron, Posemo, I, We, See, Hear, Social, Space, Tentat, Time, Conj, Excl, Incl, FocusPresent, FocusFuture, FocusPast, Differ, Reward, Risk, Quant, Compare, Swear, Netspeak, Interrog, You,Conj, Affiliation, Power,NN, NNP, PRP, PRP$, WP, DT, WDT, CD, RB, UH, VB, JJ, VBD, VBG, VBN, VBP, VBZ, MD,avg word length,Content Diversity,noun phrase count,noun phrase avg length,redundancy,sentences,words,big words,words captured %,syllables,syllables per word,flesh kincaid,fog index,smog index,avg words per sentence,NP avg length,stop words %,capital words,label,,
70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,1,1,1,1,1,1,4,1,0.000300933,5,1.25,0.72,1.6,3.1291,4,1,0.5,0,0
71,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4.733333333,0,0.866666667,6,1,0.5,2,15,5,0.002407463,20,1.333333333,3.068333333,3,3.1291,7.5,1,0.333333333,0,1
72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,2,0.5,1,3,1,0.000300933,4,1.333333333,1.313333333,1.2,3.1291,3,2,0.333333333,0,1
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,1,1,1,0.5,1,1,1,0,9,9,91,40.4,8.841846275,1,1,0.333333333,0,1
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,1,1,1,0,1,1,1,0,15,15,161.8,40.4,8.841846275,1,1,0,0,1
75,1,0,0,1,2,1,0,0,0,0,0,2,3,3,1,0,0,2,0,3,0,1,0,1,1,1,2,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5,0,1,2,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,4.842105263,1,1,4,2,0.818181818,2,19,3,0.003611195,26,1.368421053,4.262368421,8.010526316,8.841846275,9.5,2,0.421052632,0,1
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,1,1,1,0,1,1,1,0,5,5,43.8,40.4,8.841846275,1,1,0,0,1
77,6,1,0,1,2,0,0,0,1,1,0,0,6,7,5,6,0,0,0,2,4,1,0,1,0,1,7,0,0,0,0,0,2,0,1,0,0,1,1,1,2,10,0,0,2,0,2,0,0,3,0,1,3,1,1,0,2,0,0,0,4.43902439,0,0.868421053,11,1.818181818,0.772727273,10,41,7,0.008125188,55,1.341463415,1.838268293,2.615609756,4.935628992,4.1,1.818181818,0.421052632,10,1
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,0,1,1,1,0,4,6,1,0,13,2.166666667,10.56166667,7.266666667,5.985473137,1.5,1,0,0,1
79,3,2,0,0,8,0,2,3,1,0,0,0,15,11,3,1,8,2,0,17,6,5,3,5,2,10,8,1,0,2,1,0,5,3,0,0,0,2,5,13,2,23,0,3,2,0,4,0,1,3,0,3,8,1,2,0,1,0,1,0,4.494845361,0,0.741935484,25,1.8,0.648148148,5,97,17,0.015347577,135,1.391752577,8.398680412,12.29608247,11.60247206,19.4,1.8,0.419354839,3,1
80,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.75,1,1,2,2,0,1,4,1,0.000601866,7,1.75,6.62,11.6,8.841846275,4,2,0,3,1
81,0,1,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,3.916666667,1,1,2,1.5,1.4,1,12,1,0.00210653,15,1.25,3.84,4.8,3.1291,12,1.5,0.583333333,0,0
82,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,2,2,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,3,0,2,0,0,2,0,0,0,1,0,4.5625,0,0.9375,2,1.5,1.375,2,16,2,0.003310262,22,1.375,3.755,5.7,7.16862163,8,1.5,0.5,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,3,0.666666667,1,5,0,0.000902799,5,1,-1.84,2,3.1291,5,3,0.4,0,1
84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666667,1,1,1,2,0.5,1,3,1,0.000300933,4,1.333333333,1.313333333,1.2,3.1291,3,2,0.333333333,0,1
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,6,1.166666667,0,3,7,2,0,9,1.285714286,0.491428571,0.933333333,3.1291,2.333333333,1.166666667,0,5,0
86,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.666666667,1,1,3,1.333333333,0.2,2,6,2,0.000601866,7,1.166666667,-0.653333333,1.2,3.1291,3,1.333333333,0.166666667,1,1
87,3,0,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,2,2,0,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,4.642857143,0,0.916666667,2,2,0.75,5,14,4,0.002407463,19,1.357142857,1.516285714,1.12,3.1291,2.8,2,0.333333333,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,0,0,0,1,1,1,0,3,3,20.2,40.4,8.841846275,1,0,0,0,1
89,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,4,0,0,0,1,0,4.363636364,0,0.909090909,2,4.5,0.1,2,11,1,0.001203732,12,1.090909091,-0.572272727,2.2,3.1291,5.5,4.5,0.090909091,2,0
90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.28571429,1,1,1,2,0.75,1,7,2,0.000902799,15,2.142857143,12.42571429,8.514285714,8.841846275,7,2,0.428571429,0,1
91,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,4,0,0.9,3,2,1.5,1,10,2,0.001504664,12,1.2,2.47,4,3.1291,10,2,0.6,0,1
92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,2,0.333333333,1,4,1,0.000300933,5,1.25,0.72,1.6,3.1291,4,2,0.25,0,1
93,5,2,1,0,5,0,1,0,0,0,0,0,4,2,5,0,0,0,0,2,1,2,1,2,1,0,7,1,0,2,1,0,1,1,0,0,0,2,2,0,0,8,0,1,0,0,3,0,0,4,0,2,4,0,1,0,2,1,0,0,4.104166667,0,0.772727273,12,2.166666667,0.62962963,3,48,2,0.007523322,55,1.145833333,4.170833333,7.233333333,6.4273556,16,2.166666667,0.386363636,1,1
94,1,0,2,0,4,0,1,0,0,0,1,0,4,1,1,0,0,4,0,1,1,1,0,4,0,1,6,0,0,0,0,0,1,0,0,0,1,0,4,0,0,2,0,1,0,0,1,0,0,2,0,0,4,0,1,0,1,0,3,1,4.125,0,0.866666667,6,2.166666667,1.307692308,3,32,4,0.006018658,37,1.15625,2.21375,4.266666667,3.1291,10.66666667,2.166666667,0.566666667,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.25,1,1,2,1.5,0.333333333,1,4,2,0.000300933,6,1.5,3.67,1.6,3.1291,4,1.5,0.25,0,1
96,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,4.5,1,1,3,2.666666667,0.25,1,10,2,0.001805597,13,1.3,3.65,4,3.1291,10,2.666666667,0.2,2,1
97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,9.166666667,1,1,0,0,0.5,1,6,1,0.000902799,12,2,10.35,9.066666667,8.841846275,6,0,0.333333333,0,1
98,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,4.888888889,1,1,2,2,1,1,9,3,0.001504664,12,1.333333333,3.653333333,3.6,3.1291,9,2,0.5,0,1
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,1,0,0,0,1,1,1,0,13,13,138.2,40.4,8.841846275,1,0,0,0,1
100,1,0,0,0,2,2,0,0,0,0,1,0,1,3,1,1,0,1,0,2,2,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.75,1,1,2,2,1,1,12,0,0.002708396,13,1.083333333,1.873333333,4.8,3.1291,12,2,0.5,0,1
101,0,1,0,0,1,0,0,1,1,0,2,0,1,2,0,0,0,4,1,4,0,0,1,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,2,0,0,1,0,0,0,1,1,0,1,0,1,1,4.555555556,0,0.941176471,3,2,1.125,1,18,3,0.003611195,23,1.277777778,6.507777778,9.422222222,8.841846275,18,2,0.529411765,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.857142857,1,1,2,1.5,0.75,1,7,1,0.000902799,10,1.428571429,3.997142857,2.8,3.1291,7,1.5,0.428571429,0,1
103,2,0,1,0,3,1,1,0,1,2,0,2,1,3,0,1,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,2,0,0,0,0,3,0,1,0,1,1,0,0,1,0,0,3,1,1,0,2,1,1,0,4.363636364,0,0.9,5,1.4,1.090909091,3,22,5,0.00421306,30,1.363636364,3.360909091,6.56969697,7.793537801,7.333333333,1.4,0.45,0,0
104,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15.66666667,1,1,1,1,0,1,3,2,0.000300933,11,3.666666667,28.84666667,27.86666667,11.20814326,3,1,0,0,1
105,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.625,0,0.875,2,2,0.8,2,8,2,0.001203732,12,1.5,3.67,6.6,7.16862163,4,2,0.375,1,1
106,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,5,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,4.545454545,0,0.727272727,3,2.666666667,0.571428571,2,22,4,0.003310262,28,1.272727273,3.718181818,4.4,3.1291,11,2.666666667,0.363636364,2,1
107,0,1,0,0,1,1,0,0,1,0,0,0,1,2,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777777778,1,1,1,2,1.5,1,9,0,0.001805597,9,1,-0.28,3.6,3.1291,9,2,0.5,0,1
108,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,3.4,1,1,1,3,1.5,1,5,0,0.000902799,5,1,-1.84,2,3.1291,5,3,0.6,0,0
109,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4.181818182,0,0.777777778,3,2,0.428571429,2,11,3,0.000902799,14,1.272727273,1.573181818,2.2,3.1291,5.5,2,0.222222222,0,0
110,2,1,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,0,0,3,1,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,4.2,0,0.85,5,2.2,0.818181818,4,20,5,0.003611195,24,1.2,0.52,2,3.1291,5,2.2,0.45,20,1
111,1,2,1,0,3,0,0,0,1,1,1,0,5,4,0,1,1,0,2,6,3,1,2,4,2,4,6,3,0,1,1,0,1,2,0,0,1,1,4,3,1,7,0,4,2,0,2,0,1,7,0,5,3,0,0,0,3,1,1,0,3.829787234,0,0.911111111,8,1.875,1.136363636,7,47,4,0.008426121,57,1.212765957,1.339209726,4.387841945,6.182691328,6.714285714,1.875,0.511111111,2,1
112,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3.714285714,1,1,2,2,0.6,1,7,0,0.001203732,8,1.142857143,0.625714286,2.8,3.1291,7,2,0.285714286,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,1,1,0,1,1,1,0,5,5,43.8,40.4,8.841846275,1,1,0,0,1
114,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,7.6875,1,1,4,2.25,0.363636364,3,16,4,0.00210653,26,1.625,5.665,7.133333333,7.793537801,5.333333333,2.25,0.266666667,0,1
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,1,1,0,2,2,8.4,0.4,3.1291,1,0,0,0,0
116,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,1,1,1,1,0.5,1,3,0,0.000601866,4,1.333333333,1.313333333,1.2,3.1291,3,1,0.333333333,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.571428571,1,1,2,3,0.25,1,7,2,0.000601866,11,1.571428571,5.682857143,8.514285714,8.841846275,7,3,0.2,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.25,1,1,0,0,2,1,4,0,0.000300933,5,1.25,0.72,1.6,3.1291,4,0,0.666666667,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.615384615,0,0.555555556,11,1.181818182,0,3,13,2,0,15,1.153846154,-0.284615385,1.733333333,3.1291,4.333333333,1.181818182,0,10,0
120,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,3.888888889,1,1,2,2.5,1,2,9,1,0.001203732,10,1.111111111,-0.723888889,1.8,3.1291,4.5,2.5,0.5,0,0
121,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,0,0,2,2,0,0,3,0,0,0,0,0,0,1,0,0,2,0,2,1,0,3,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,5.105263158,0,0.941176471,5,2,1.25,1,19,4,0.003009329,28,1.473684211,9.209473684,11.81052632,11.20814326,19,2,0.529411765,0,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.75,1,1,1,2,0.333333333,1,4,2,0.000300933,5,1.25,0.72,1.6,3.1291,4,2,0.25,0,1
123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.333333333,1,1,1,2,0,1,3,1,0,3,1,-2.62,1.2,3.1291,3,2,0,0,0
124,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,4.545454545,0,0.818181818,3,1.333333333,0.375,1,11,2,0.001504664,13,1.181818182,2.645454545,4.4,3.1291,11,1.333333333,0.272727273,0,1
125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.333333333,1,1,1,2,0.333333333,1,3,0,0.000300933,5,1.666666667,5.246666667,1.2,3.1291,3,2,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,6,1.166666667,0,3,7,2,0,9,1.285714286,0.491428571,0.933333333,3.1291,2.333333333,1.166666667,0,5,0
127,1,0,0,0,2,0,0,0,2,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,3.8,0,0.857142857,5,1.8,0.875,1,15,2,0.00210653,19,1.266666667,5.206666667,8.666666667,8.841846275,15,1.8,0.428571429,1,0
128,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,7.555555556,0,0.888888889,1,3,0.5,1,9,4,0.001504664,18,2,11.52,21.37777778,14.55459255,9,3,0.333333333,1,1
129,2,1,1,0,2,0,0,0,0,1,0,0,10,3,1,0,0,1,0,4,2,1,1,1,0,0,7,0,0,0,4,0,0,3,0,1,0,3,1,2,2,18,0,1,2,0,1,0,0,1,0,2,5,0,4,0,0,1,1,0,4.453125,0,0.779661017,19,1.684210526,0.487804878,3,64,8,0.008727054,80,1.25,7.48,9.158333333,6.4273556,21.33333333,1.684210526,0.305084746,1,1
130,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,1,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,1,3.583333333,1,1,2,2,1.2,1,12,2,0.002407463,14,1.166666667,2.856666667,4.8,3.1291,12,2,0.545454545,0,0
131,0,2,0,0,2,0,0,0,0,0,0,1,4,1,0,0,0,2,0,1,2,2,0,0,0,0,1,0,2,0,2,0,2,1,0,0,0,0,0,0,0,5,0,1,0,0,3,0,1,0,0,0,2,1,0,0,1,0,0,0,3.652173913,0,0.818181818,6,2.333333333,1,3,23,2,0.004513993,25,1.086956522,0.226086957,3.066666667,3.1291,7.666666667,2.333333333,0.545454545,22,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,1.5,0,1,4,0,0,4,1,-2.23,1.6,3.1291,4,1.5,0,0,0
133,4,0,0,0,2,0,0,1,1,1,0,0,2,2,3,0,0,0,2,3,2,0,1,2,2,1,3,0,2,2,1,0,1,1,1,0,0,2,2,0,0,2,0,2,1,0,0,0,1,3,0,0,4,3,0,0,0,0,1,0,3.677419355,0,0.925925926,2,2,0.8125,4,31,3,0.005115859,37,1.193548387,1.516370968,4.390322581,5.985473137,7.75,2,0.407407407,1,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,0,8,1.125,0,1,16,0,0,16,1,2.45,6.4,3.1291,16,1.125,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.25,1,1,2,1.5,0,1,4,0,0.000601866,5,1.25,0.72,1.6,3.1291,4,1.5,0,0,0
136,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0.75,2,1.5,0,1,3,2,0.000601866,12,4,32.78,14.53333333,8.841846275,3,1.5,0,0,1
137,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5.625,1,1,2,2.5,0.333333333,1,8,2,0.000902799,13,1.625,6.705,8.2,8.841846275,8,2.5,0.25,0,1
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66666667,1,1,0,0,0,1,3,1,0.000300933,7,2.333333333,13.11333333,14.53333333,8.841846275,3,0,0,0,1
139,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,4.785714286,0,0.909090909,5,2,0.5,2,14,3,0.001504664,19,1.357142857,3.154285714,2.8,3.1291,7,2,0.272727273,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,1,1,1,0,1,1,1,0,13,13,138.2,40.4,8.841846275,1,1,0,0,1
141,0,0,0,0,3,0,0,1,1,0,0,0,3,2,0,2,0,1,0,1,2,1,0,1,2,2,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,5,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4,1,1,4,1.25,0.888888889,2,17,1,0.003611195,24,1.411764706,4.383823529,5.752941176,7.16862163,8.5,1.25,0.470588235,0,1
